id_EXIST,lang,tweet,label,label_id
202021,en,@GlobalWarningEB @Matthews_angst Ahh… so a new spin on penis envy.,-,0
202023,en,@mikelax6 @JimBelushi Best case of penis envy ever,-,0
202024,en,"@vulgarlasagna Nice. I get mine this week, penis envy and golden teachers 😌",-,0
202025,en,"@brave_grapes Blessed? You think you're so damn funny but in reality you have penis envy. Your whole life is consumed by BYU. It's ok to Spate BYU but yours isn't sports hate its Hate Hate, and if your president of MUSS that says a lot  about the U.",-,0
202026,en,"Ladies and gentlemen, don't forget to educate yourselves. If you don't like sexism, you'll hate this 👇🏽""In Stoller’s theory of gender identity, the bisexual mother created a transsexual son to fulfil her penis envy."" More gems inside: https://t.co/62568X3sNm",DIRECT,1
202027,en,If freud was alive today I would whip it out and show that baby dick bitvh ass what penis envy really is,-,0
202028,en,"@DavidBe53174057 it's penis envy, tradies' insecurity. utes &amp; bigotry to feel better",DIRECT,1
202029,en,i'm seeing all the three word prompts and it is taking every fiber in my body to not type small penis envy and hit reply,-,0
202031,en,In Affleck’s Palace and they’re playing Crass over the speakers. The Penis Envy album.,-,0
202032,en,'Brokeside Dairy Jacket' 'paid pawns' continue health-hazard unwashed-and-soiled unprocessed-fish cooked whole with filthy-insides as 'penis-envy' [rd: Sexology] Sissy-Uhuru and his 'evil-eyes' loo-bat sit-pretty still on my 8.1yrs damages at 42yrs stil... https://t.co/902wm1iPxa,-,0
202033,en,My therapist is such a troll. I texted her about it and her comeback is like “Well you know Freud studied the meaning of dreams a lot. Sounds like PENIS ENVY” I’m dead,-,0
202034,en,"sigmund freud was wrong about penis envy and other things probably, but the madonna whore complex is proven everyday",DIRECT,1
202036,en,@peekaboo_jen Penis envy? Deep Space? Penis trek? Twitter a penis emoji would be useful here…,DIRECT,1
202038,en,"Penis envy, larger than Stelter’s forehead. Love to see it. https://t.co/zhDzVDNP4n",DIRECT,1
202039,en,"Got this frozen lemon tek in da freezer of some STRONK penis envy bubs- I’m excited mainly because of how much it is and how intense it’s gonna be come EF since I’m taking a psychedelics hiatus 😭👏 fuck man- yrboi tis stoked to the max, trick 🗣 🍄",-,0
202040,en,"@WmManry @KerridwinR @wisemanryder @KitemanArgues @wpcguy @ExMissionary @RealRaviolius @pray2pesci @Askwhyisit @MurphyYuiko @ThinkyTexan @Jersey_Gulls @WastedAerospace @th1rt3en_TM @ChadCottle @brad_feinman @Frenchg11623069 @TJMair @bumpus_lumpus @AndrewRChapman @LustfulLiberal @NuckChorris16 @MucusMucous @Ozpin_Cane @peter_telecom @TGeorgiao @AprilLigeia @RonaldM71579792 @Carniphage @S4R41_K44R @randolf828 @mirandaisrisen @Chortling_Man @DrLazerKitty @tk_the_kitsune @ooohglobbits @Baphomet555666 @SLordDampnut @Dar42 @kester_lowers @EverythingDoubt @davelanger2k @Sicut_Lupus @Richard18593976 @SimpleS18790446 @Ah_Science @TakeThatDarwin @AtheismIsBad4u @Melanie33720945 Yeah, where would we be without Slavery, Misogyny, Rape and Donkey Penis Envy?",DIRECT,1
202041,en,@starlingdance @fem_mb It’s phallocentrism. Everything pointing toward a centre and organised with the right kind of opposition and the correct fellow travellers. I imagine it’s why the left are so bemused by the pushback. It’s messy and granular and contains all sorts of people doing their own thing.,-,0
202042,en,Dune fan from adolescence here. But has anyone written about the phallocentrism of the sandworms reifying the gender contours at the core of the narratives structure by being the only living organism capable of producing spice?,-,0
202043,en,@YaaAsantewaaBa I was about to say they should put their strap game on but yeah. Phallocentrism is really an issue in the Western world. Aren’t permanent lung damage and death sufficient arguments?,-,0
202044,en,@SAMOYEDWAVE Shai Hulud is a girl boss and the phallocentrism of Lynch's vision was a mistake.,-,0
202046,en,"embodiment, and Sofoulis revolutionary phallocentrism. Second sexuality, differentially technology",-,0
202047,en,"@Matthew86516977 @LuxAndLan @AdrianaRudling @Atalantagg @piapaulette It's not surprising at all the phallocentrism coming from some white dude, answering with dicks a reminder of what white settlers did to the Australian indigenous population is what shows your lack of education and selfawareness. Us, the subaltern do have a voice in spite of yall https://t.co/VpGa1gjY0P",JUDGEMENTAL,2
202048,en,why white people never wanna have the conversation about their privilege?let that sink in. https://t.co/CnJzSarYAD,-,0
202050,en,One example of phallocentrism is our secret desire to hatefuck trans women.,DIRECT,1
202051,en,"""the entire history of writing is confounded with the history of reason, of which it is the effect, the support, &amp; one of the prvlgd alibis. It has been one w/ the phallocentric tradition. It is indeed that same self-admiring, self-stimulating, self-congratulatory phallocentrism""",DIRECT,1
202052,en,Watching PJ play FTL is fuelling my belief in phallocentrism,-,0
202053,en,"going from writing scientific papers all day as a nursing major to writing papers about phallocentrism in South Korea as a broadcast com major has felt freeing, and although I enjoy doing the research and writing this paper,  FUCK THIS! I have no mental capacity left grrrr &lt;3",-,0
202055,en,"@GoldenRhino23 It has excellent points, but the penis envy stuff &amp; phallocentrism is wrong &amp; damaging. I see it in many philosophers that were influenced by Freud. I wouldn't throw it all out, in any case. To your point, still relevant aspects now and when it was written.",-,0
202056,en,Absolutely detonating the patriarchy tonight by watching The Souvenir Parts I &amp; II in reverse orderPhallocentrism may never recover,-,0
202057,en,Someone sounds embarrassed that their phallocentrism skews hard right and looks kinda funny. #JoshHaley #crooked https://t.co/2Vkj4bi9pM,-,0
202058,en,Lighting stuff on fire really do just be woke phallocentrism,-,0
202059,en,"""You want a cock and you don't know how to ask.""How I hate that phrase that's been so in vogue lately. It is an open phallocentrism! And if the person is wanting pussy and is not able to ask? Or an asshole? Don't take others away for you, friend. As if dick was a holy remedy https://t.co/JG4LK6ynS8",JUDGEMENTAL,2
202060,en,Rewatching Fight Club on my laptop so I can write an analysis on its phallocentrism while I have Shein open in another tab. Is this irony?,-,0
202061,en,"muting words on Twitter is phallogocentrism, an attempt to control the signifier’s constitutive iterability. politically, it’s better to assume a radical hospitality toward the Outside until you acquire Mental Illness",-,0
202062,en,"@tommazanec like, you don't need to know what a phallogocentrism is to realize you hate it and want some other options",-,0
202063,en,Don’t Be a Dick: Exploring Phallogocentrism in Nursery Rhymes by @BrookeKnisley https://t.co/BZ46ICyaeG,-,0
202065,en,"There is not a single global-historical narcissistic circuit (phallogocentrism. say) which operates from a single base and dominates all around it through operations of appropriative auto-identification: such ""centrism""s are established through long signifying chains,",-,0
202067,en,"Finishing up an analysis of phallogocentrism in Bataille for a midterm paper.  Probably one of the most odd characters I've come across so far but that's what make his texts fun, if not head splitting.",-,0
202070,en,@BarbieReports @Londonist @TimeOutLondon @visitlondon the curse of phallogocentrism ! god forbid a woman should be upright :),JUDGEMENTAL,2
202071,en,"@digitalartchick This can be attributed to phallogocentrism. It's a default that has been used for many centuries, a hard habit to break. The more we use gender neutral assignations the more prevalent they will become. That being said, it is what people are taught in school...",-,0
202072,en,Phallogocentrism is basically philosophical autogynephiliait's not a thing and it's incredibly damaging to the truth of the matterI'd @ Jacques Derrida if he wasn't dead,-,0
202073,en,any hot girls want to chill and discuss phallogocentrism?,DIRECT,1
202074,en,"@GlobalAsianista Why must DPRK’s missiles be shoehorned into the feminist shoe of phallogocentrism? If the missile is a phallus, the scorching hot talented women of Moranbong Band give a scorching musical performance as it gets off the ground. 🚀 Moranbong Band - Tansumehttps://t.co/1xUAdlSx7M",-,0
202075,en,"@May_vibes_ ""The task of this inquiry is to center on... phallogocentrism and compulsory heterosexuality.""I will share that we all very much wanted you to be the winner, as you seemed so very sure of yourself.We hope that you will accept this consolation prize as a gesture of good faith.",DIRECT,1
202077,en,@russnelson @DreamDarknessVG Yes it is ... phallogocentrism is a construction of whitesupremacistcisnormativepatriarchy,-,0
202078,en,@vjmfilms @olivertraldi 'We're trying to fight against phallogocentrism and deconstruct the gender binary as a discourse and social construct that oppresses marginalized and otherized subalterns whose voices need to be centered!' 'Who influenced my thinking here? Uh... Aristotle?',-,0
202079,en,"@non_philosophy phallogocentrism sounds too enticing, it's combining the two things i love most (logic and dick)",-,0
